,BTC,DOGE,FTC,IXC,LTC,MEC,NMC,NVC,NXT,OMNI,PPC,XPM,XRP
2013-12-24,8100042042.0,9075938.0,7475930.0,2114731.0,427453484.0,10628202.0,31329591.0,6412346.0,38054424.0,66382024.0,69621434.0,8238243.0,176487298.0
2013-12-25,8305173374.0,8194483.0,7885064.0,2005354.0,513136461.0,11457195.0,35150333.0,6897885.0,64457972.0,82029418.0,72517256.0,8729775.0,172318800.0
2013-12-26,9279735331.0,8836621.0,10103990.0,2248852.0,601393272.0,17984211.0,40462873.0,7681378.0,84503432.0,115656543.0,83410239.0,10300080.0,190638461.0
2013-12-27,8955394564.0,8016604.0,9380069.0,2193051.0,566088039.0,18303236.0,36840389.0,7309067.0,71799458.0,112537471.0,79857619.0,9642494.0,211674057.0
2013-12-28,8869918644.0,7374149.0,9328220.0,2082060.0,549583194.0,17543871.0,36622916.0,7216134.0,60045081.0,105375686.0,89172387.0,9745509.0,213453409.0
2013-12-29,9082103621.0,7634717.0,9589252.0,2116998.0,586899466.0,18066150.0,38151822.0,7426811.0,56122989.0,111753212.0,89891463.0,10266252.0,212784197.0
2013-12-30,9217167990.0,7270542.0,9770090.0,1707936.0,595264231.0,18421072.0,39047182.0,7476436.0,50881399.0,115283617.0,95524935.0,10253675.0,214680817.0
2013-12-31,9191325349.0,7689659.0,9784064.0,2173157.0,595219436.0,18668229.0,38927101.0,7378485.0,52104997.0,111068069.0,96858466.0,10691645.0,213663710.0
2014-01-01,9403308145.0,8335005.0,10048259.0,2201445.0,602482641.0,18310278.0,43064150.0,7610861.0,70191061.0,96761844.0,120494407.0,12807635.0,210649132.0
2014-01-02,9781073921.0,6935467.0,12559554.0,2208300.0,631135532.0,17909642.0,59269582.0,9494360.0,73669654.0,88992971.0,156886679.0,16206745.0,224573575.0
2014-01-03,9980135396.0,6162990.0,11695333.0,2088344.0,608792287.0,17659627.0,56340267.0,8846959.0,60360780.0,93102588.0,147059767.0,16886211.0,215987968.0
2014-01-04,10477362437.0,6323972.0,12080322.0,2097041.0,616747356.0,18171817.0,59407870.0,9310477.0,63286474.0,107976874.0,151901765.0,17034191.0,219911767.0
2014-01-05,11379660685.0,5883644.0,12636808.0,2137443.0,659901745.0,18931087.0,60232047.0,9501298.0,63359974.0,110826473.0,152073559.0,17268325.0,197241451.0
2014-01-06,11620533603.0,5711172.0,12809674.0,2352037.0,719558505.0,20987727.0,61048169.0,9598912.0,52190896.0,108409269.0,147062185.0,16883535.0,200922113.0
2014-01-07,9808299600.0,5198193.0,9778095.0,2023657.0,573344814.0,15781540.0,45566713.0,8126996.0,32486536.0,81455162.0,112805290.0,12502535.0,179703578.0
2014-01-08,10310363180.0,5422855.0,11057527.0,2140214.0,602253021.0,16413823.0,49888763.0,8550402.0,39949021.0,77899978.0,127579959.0,13486170.0,181589253.0
2014-01-09,10365397028.0,6035300.0,10905243.0,2081362.0,604044327.0,16372368.0,50523754.0,8645993.0,44389812.0,77144215.0,126604119.0,13401786.0,174873686.0
2014-01-10,10634081648.0,9440391.0,10971694.0,2136805.0,617006891.0,17601085.0,52271246.0,8844711.0,44328912.0,84504233.0,125295259.0,13900494.0,178540276.0
2014-01-11,11195636164.0,9264269.0,11051298.0,2202341.0,663877614.0,17855908.0,53312873.0,9128130.0,44446212.0,79355751.0,136510275.0,15158471.0,187776331.0
2014-01-12,10578653198.0,9207368.0,10222182.0,1992529.0,622645032.0,17005641.0,50554124.0,8597871.0,40385620.0,78912205.0,129685504.0,14302349.0,172333654.0
2014-01-13,10312375950.0,7601922.0,10251449.0,1943221.0,602846682.0,16214445.0,49458998.0,8422568.0,37970025.0,56279329.0,126215230.0,13581019.0,169369892.0
2014-01-14,10218535832.0,9605481.0,9944211.0,1983390.0,599265700.0,15613006.0,48729758.0,8371458.0,38039525.0,71243687.0,124866905.0,13229848.0,165628250.0
2014-01-15,10561305975.0,11931634.0,10052603.0,2150998.0,627839480.0,16333603.0,50289524.0,8554214.0,35673929.0,77659621.0,128666482.0,13961327.0,173722111.0
2014-01-16,10255185612.0,11370074.0,9799090.0,2028732.0,609649187.0,16048876.0,48067640.0,8376786.0,32993935.0,63365785.0,125085256.0,13564939.0,164360188.0
2014-01-17,10000663202.0,12561727.0,9094806.0,2128158.0,591609401.0,15579672.0,46024733.0,8061418.0,29313942.0,67036812.0,120074909.0,13268519.0,160498932.0
2014-01-18,10315662000.0,18272131.0,9412283.0,1861317.0,613518273.0,15907192.0,47706464.0,8391840.0,47653105.0,77528911.0,122952402.0,13316179.0,166352968.0
2014-01-19,10699504086.0,22169606.0,9798792.0,2087553.0,636410661.0,15193598.0,49990054.0,8511835.0,52563196.0,87810387.0,125854793.0,13569467.0,163201577.0
2014-01-20,10694453430.0,40786394.0,9824071.0,2318499.0,631102444.0,14806190.0,49118882.0,8545780.0,79036643.0,81642245.0,124297195.0,13318363.0,155234365.0
2014-01-21,10620283205.0,60303238.0,9506893.0,2256620.0,619900822.0,13667836.0,47793497.0,8275915.0,103308795.0,86796302.0,122500146.0,12691735.0,155789435.0
2014-01-22,10399573174.0,50918549.0,9356118.0,2148397.0,593239597.0,17224446.0,45182622.0,7968890.0,73607654.0,78111220.0,113857419.0,11904198.0,151577938.0
2014-01-23,10113558120.0,62533458.0,8620056.0,1970734.0,561898079.0,13178802.0,41970547.0,7823061.0,73917653.0,76635623.0,104637094.0,12021221.0,144900678.0
2014-01-24,9810138293.0,63302688.0,8137281.0,1852122.0,520731150.0,12290385.0,38989542.0,7292331.0,70036761.0,70050572.0,103150706.0,10893755.0,141707852.0
2014-01-25,10509539619.0,66662005.0,11406838.0,1884624.0,580530030.0,14340212.0,46505999.0,8232729.0,73051755.0,78948754.0,123082680.0,12770340.0,149645356.0
2014-01-26,10902798632.0,58716637.0,10211316.0,2042841.0,607236052.0,13184008.0,48429701.0,8438033.0,78028445.0,65947150.0,127305301.0,14433318.0,157362395.0
2014-01-27,9503544085.0,45786156.0,8207978.0,1865906.0,504296471.0,11901591.0,39697474.0,7084699.0,66910267.0,59754786.0,102972714.0,11579763.0,148278789.0
2014-01-28,10013251364.0,51898336.0,8925445.0,1890880.0,543554115.0,12669253.0,41340620.0,7271920.0,69199763.0,49962759.0,109507319.0,12372205.0,161089965.0
2014-01-29,10182659550.0,62445845.0,9106303.0,1957103.0,553857225.0,12929084.0,41545712.0,7465170.0,62599876.0,45966569.0,111344095.0,12440570.0,158990079.0
2014-01-30,10100339387.0,60519609.0,8804873.0,1833284.0,548762514.0,13461086.0,41563954.0,7346309.0,62246177.0,44186932.0,113876791.0,12649939.0,158989298.0
2014-01-31,10238411820.0,63117338.0,9224185.0,1911824.0,560600080.0,13766498.0,45381614.0,7528976.0,60841279.0,49812784.0,126791436.0,13141026.0,160298012.0
2014-02-01,10275202812.0,59980169.0,9552288.0,1903930.0,569695858.0,13935103.0,44589408.0,7599633.0,66439768.0,48226610.0,125985960.0,13295427.0,161815465.0
2014-02-02,10190038654.0,53548596.0,9240491.0,1892760.0,568439658.0,14452783.0,43247839.0,7464185.0,66887867.0,53732345.0,121775594.0,12906267.0,168555267.0
2014-02-03,10174774202.0,54008718.0,8724102.0,1960790.0,556423138.0,13349058.0,42320790.0,7296021.0,63162875.0,50442483.0,116871658.0,12463440.0,167314568.0
2014-02-04,10229342305.0,50249778.0,9057727.0,1898211.0,545887605.0,13407362.0,41661373.0,8479070.0,61587578.0,47412740.0,118477571.0,12762602.0,164155359.0
2014-02-05,10034436286.0,57322978.0,8405643.0,1815686.0,529283941.0,12826876.0,40357448.0,8150112.0,59052783.0,48636271.0,112349716.0,12261070.0,159150346.0
2014-02-06,9662791119.0,58452601.0,7859204.0,1535017.0,507773092.0,11548817.0,39028676.0,7707951.0,53799193.0,39021291.0,106966521.0,11660304.0,154422868.0
2014-02-07,8810607000.0,51122748.0,7183634.0,1597130.0,473204430.0,11102822.0,34785675.0,7174387.0,49625602.0,40040146.0,101495897.0,10649772.0,143672488.0
2014-02-08,8337738240.0,49953521.0,6376711.0,1581168.0,462123837.0,10505355.0,34036136.0,6777612.0,45830109.0,38825412.0,98877590.0,9792909.0,136709875.0
2014-02-09,8451228950.0,60542650.0,6701443.0,1391562.0,465931063.0,11582576.0,34226613.0,6916244.0,48927803.0,38623710.0,98911643.0,10231018.0,135951540.0
2014-02-10,8430742782.0,67393069.0,8956676.0,1261027.0,453940697.0,10636372.0,33110865.0,6820062.0,48087505.0,39247710.0,95836158.0,9985966.0,130375039.0
2014-02-11,8323817195.0,87595382.0,9526296.0,1400847.0,447413423.0,10433511.0,33667342.0,7018339.0,47028907.0,47273295.0,95424949.0,9871205.0,138231237.0
2014-02-12,8073458481.0,89214372.0,8614932.0,1573159.0,434725215.0,9922482.0,32274021.0,6766664.0,44943111.0,43808307.0,89218509.0,9528524.0,134262876.0
2014-02-13,7500376176.0,78282794.0,8038457.0,1405520.0,392563440.0,9099391.0,28642329.0,6121989.0,49142003.0,37463304.0,81183336.0,8878678.0,125701505.0
2014-02-14,8206805878.0,79455163.0,8816140.0,1431138.0,421730893.0,9619228.0,31165466.0,6567354.0,59543282.0,42635264.0,90194373.0,9717481.0,127953057.0
2014-02-15,8072579656.0,76915392.0,8714327.0,1257457.0,416108926.0,8982941.0,31511321.0,6470464.0,58057585.0,48483632.0,90680431.0,9334534.0,125731994.0
2014-02-16,7650358837.0,71890511.0,8293352.0,1491187.0,391929166.0,8648522.0,29679607.0,6109917.0,57427586.0,41102056.0,83374255.0,8737517.0,119913139.0
2014-02-17,7772386462.0,68798158.0,8432106.0,1724800.0,399704819.0,8829831.0,30123706.0,6245208.0,60301980.0,45805133.0,85172808.0,8842357.0,119562898.0
2014-02-18,7779035355.0,73586049.0,8465780.0,1535040.0,403505335.0,8495267.0,30439979.0,6202269.0,60775279.0,43533073.0,85151073.0,8785566.0,119505045.0
2014-02-19,7737830115.0,69808198.0,9280517.0,1739280.0,406796880.0,8318689.0,30399713.0,6262696.0,61001879.0,41447538.0,85711465.0,8878102.0,119121969.0
2014-02-20,6909538974.0,63379543.0,8575690.0,1473199.0,361745106.0,7538554.0,26362545.0,5429855.0,54049693.0,34497986.0,75886676.0,7941531.0,111415875.0
2014-02-21,7135603064.0,63633879.0,8762808.0,1544777.0,359987591.0,7309547.0,26583211.0,5738246.0,51198298.0,29023474.0,77735959.0,7909706.0,117817163.0
2014-02-22,7526808473.0,67806906.0,9136710.0,1481518.0,387623902.0,9130829.0,28297938.0,5857888.0,54221992.0,34057785.0,80367930.0,8355980.0,122597021.0
2014-02-23,7534325867.0,63278067.0,9195537.0,1615424.0,402561438.0,9263669.0,29182773.0,6007961.0,50916299.0,38227244.0,82800022.0,8501744.0,120487754.0
2014-02-24,6796971990.0,57786061.0,8296706.0,1415927.0,378425456.0,8143617.0,26664417.0,5612887.0,47204506.0,34563032.0,75286920.0,7584292.0,106241995.0
2014-02-25,6704461434.0,53533217.0,7640168.0,1191369.0,359987383.0,7714290.0,26243594.0,5422896.0,48229104.0,32080412.0,72701633.0,7304514.0,101551261.0
2014-02-26,7254505067.0,64611274.0,8076611.0,1221633.0,370893670.0,8075996.0,28046403.0,5765558.0,49579102.0,36918287.0,74124026.0,7611027.0,110177521.0
2014-02-27,7208406719.0,63563005.0,8040677.0,1203126.0,372944546.0,7739874.0,27748864.0,5741825.0,47678205.0,34271196.0,74877340.0,7553563.0,110647376.0
2014-02-28,6843353924.0,59135338.0,7658124.0,1252421.0,345605860.0,7381087.0,26682558.0,5315203.0,43752613.0,29981496.0,68733794.0,6892828.0,106843191.0
2014-03-01,7049084308.0,58696775.0,7895136.0,1300129.0,356989312.0,7113247.0,27554208.0,5461161.0,45722709.0,32182687.0,69789300.0,6826621.0,107881407.0
2014-03-02,6978524072.0,53288517.0,7248945.0,1242264.0,333811993.0,6249718.0,26843648.0,5159564.0,44079413.0,32479851.0,63829728.0,6177085.0,105880027.0
2014-03-03,8326933812.0,61867090.0,7975909.0,1359046.0,374233554.0,7845871.0,29522375.0,5683453.0,52425496.0,38106941.0,71357318.0,7317183.0,121931718.0
2014-03-04,8317230356.0,59105823.0,8008888.0,1206265.0,448173873.0,7326355.0,31379227.0,6040134.0,50860099.0,38516726.0,75620399.0,7388843.0,126138525.0
2014-03-05,8304000852.0,60342699.0,7997743.0,932803.0,429412003.0,6990020.0,30172415.0,6001031.0,49818401.0,37232176.0,75048911.0,7285687.0,125151907.0
2014-03-06,8286267327.0,57982809.0,7746004.0,1410817.0,433075092.0,6814636.0,29989331.0,5932579.0,49446602.0,38445114.0,73712442.0,7012135.0,124468623.0
2014-03-07,7855629815.0,53493575.0,7598421.0,1000953.0,417693172.0,6014566.0,28222206.0,5657386.0,46859565.0,35603197.0,70659749.0,6806342.0,117338708.0
2014-03-08,7712151171.0,48362630.0,7062123.0,1288615.0,406544764.0,5557988.0,27503981.0,5616034.0,46201067.0,35579285.0,68021351.0,7000012.0,112612012.0
2014-03-09,7958687808.0,50869813.0,7263208.0,1169301.0,422618819.0,5712717.0,28155021.0,5649168.0,46856565.0,39000538.0,68974652.0,6571073.0,115276349.0
2014-03-10,7846433315.0,45723953.0,7166570.0,1084379.0,423281448.0,5361649.0,27984582.0,5557741.0,45414669.0,47242631.0,67922267.0,6637107.0,115275567.0
2014-03-11,7928102950.0,45320159.0,7762861.0,1174454.0,427241058.0,5114101.0,27901297.0,5375139.0,44689171.0,47365907.0,68580343.0,6674010.0,111631648.0
2014-03-12,7905832725.0,53890131.0,7566669.0,1073399.0,455435484.0,5157977.0,28252001.0,5386465.0,43914174.0,45758300.0,71091572.0,6682189.0,112212518.0
2014-03-13,7983960982.0,51940376.0,7592589.0,1160661.0,451754039.0,5128853.0,27953620.0,5237564.0,40304084.0,45317170.0,70587113.0,6700903.0,112055378.0
2014-03-14,7869180480.0,52133752.0,7528268.0,1205346.0,440668385.0,4227441.0,27667035.0,4949701.0,40753483.0,45764309.0,68758478.0,6562768.0,110999181.0
2014-03-15,7963443153.0,50835717.0,7616727.0,1037150.0,449592796.0,4352389.0,27878769.0,5026103.0,37993491.0,41222854.0,68124957.0,6446198.0,112145284.0
2014-03-16,7903422086.0,50285348.0,7388684.0,1059114.0,461985420.0,3848280.0,27649400.0,4887586.0,32350107.0,42309170.0,68199227.0,6198505.0,111843513.0
2014-03-17,7796513249.0,47686729.0,7073720.0,1015631.0,461603114.0,3533267.0,26801342.0,4811785.0,32528706.0,38589329.0,65676610.0,5706137.0,110322152.0
2014-03-18,7704183118.0,47182779.0,6589968.0,938453.0,518408963.0,4491698.0,26163259.0,5441942.0,29814914.0,33715400.0,62833121.0,6003243.0,109841352.0
2014-03-19,7644702125.0,47792893.0,6518096.0,945339.0,460691557.0,4012652.0,25346480.0,5150323.0,31268010.0,29884920.0,62656672.0,5652360.0,109158850.0
2014-03-20,7382675346.0,44990170.0,6290339.0,828082.0,440648123.0,3596264.0,23933508.0,4860818.0,38358290.0,32121359.0,57931664.0,5265235.0,106621163.0
2014-03-21,7168656262.0,43105372.0,5745514.0,733067.0,420458159.0,3603252.0,22965362.0,4650363.0,40457183.0,29910566.0,57203055.0,5182929.0,103587040.0
2014-03-22,7090150172.0,43119659.0,5947136.0,756450.0,421172082.0,3521410.0,22762266.0,4587507.0,40773983.0,24334087.0,56603433.0,5173067.0,101272163.0
2014-03-23,7045871925.0,47012121.0,5629602.0,812308.0,412287805.0,3478349.0,24153118.0,4793700.0,41788580.0,25107939.0,60516443.0,6330630.0,98902560.0
2014-03-24,7326517067.0,47208408.0,6342663.0,970763.0,434893281.0,3595999.0,28029175.0,5981979.0,47340364.0,31761876.0,64999574.0,6006234.0,100627187.0
2014-03-25,7335179952.0,41685017.0,6510395.0,730815.0,438356618.0,3482546.0,23512598.0,4716110.0,37131393.0,24524886.0,58879289.0,5109627.0,100307435.0
2014-03-26,7298672082.0,41056919.0,6493335.0,567532.0,438156239.0,3413661.0,23227685.0,4693051.0,34048502.0,19867403.0,58018815.0,4984535.0,98456159.0
2014-03-27,5923615602.0,30126367.0,4815113.0,541540.0,336294478.0,2507809.0,18719396.0,3966715.0,25348127.0,18331841.0,42732321.0,3741697.0,79948086.0
2014-03-28,6232801684.0,33639143.0,5227424.0,609653.0,370861229.0,2548574.0,20039810.0,4132826.0,29239116.0,20224718.0,45675637.0,3929161.0,82488901.0
2014-03-29,6178428029.0,38323567.0,4852778.0,518989.0,363341784.0,2454462.0,20155919.0,4091469.0,28437518.0,19920554.0,44250161.0,3534426.0,80824472.0
2014-03-30,5791419543.0,34736734.0,4592463.0,483599.0,355252000.0,2354582.0,19224305.0,3794231.0,28028119.0,25965296.0,42454406.0,3267290.0,75463510.0
2014-03-31,5752294437.0,33267624.0,4710445.0,476165.0,345019140.0,1971554.0,18996778.0,3931352.0,28296819.0,19051612.0,42370814.0,3134620.0,68678051.0
2014-04-01,6023351178.0,35541929.0,4916060.0,523321.0,355878160.0,2133260.0,19763965.0,4065634.0,30022114.0,21295114.0,43731585.0,4264790.0,68458134.0
2014-04-02,5506313797.0,28556987.0,4185132.0,487547.0,306358106.0,1382621.0,16348994.0,3415912.0,28818517.0,19817349.0,38199873.0,3474197.0,61931056.0
2014-04-03,5604036051.0,29951047.0,4139321.0,459149.0,300151376.0,1361741.0,16591177.0,3392656.0,27983319.0,19529973.0,39431182.0,4305800.0,62108287.0
2014-04-04,5641613449.0,29974151.0,4119210.0,561000.0,299786553.0,1418660.0,16173204.0,3396475.0,27943920.0,22335217.0,38735233.0,4111056.0,63275967.0
2014-04-05,5824866676.0,31746605.0,4264783.0,497661.0,304757612.0,1517576.0,16582846.0,3467223.0,29084916.0,23140539.0,39688480.0,4137925.0,65075567.0
2014-04-06,5808861023.0,31183539.0,4290017.0,509583.0,317257057.0,1571836.0,16532342.0,3458429.0,28436618.0,23182292.0,39686523.0,4214371.0,64471714.0
2014-04-07,5670830650.0,31181254.0,3904236.0,561191.0,307136288.0,1663960.0,16074983.0,3480720.0,27628220.0,22967209.0,38869108.0,4166205.0,62814321.0
2014-04-08,5718579640.0,30860750.0,3903965.0,543942.0,310191371.0,1568261.0,16115866.0,3354438.0,27767320.0,20692300.0,39505884.0,4089838.0,62642875.0
2014-04-09,5589580215.0,30351834.0,3809610.0,466982.0,305801585.0,1579073.0,15474720.0,3123608.0,25382527.0,20144248.0,38782645.0,3907194.0,61493410.0
2014-04-10,4611917257.0,23987961.0,2854440.0,476686.0,231476834.0,1257404.0,11755753.0,2428293.0,19622043.0,14461342.0,30073332.0,2976817.0,49396946.0
2014-04-11,5318033925.0,30552384.0,3476948.0,615785.0,299840559.0,1517846.0,14627182.0,2802074.0,23265733.0,17026786.0,36702785.0,3481391.0,51456022.0
2014-04-12,5321874506.0,29299432.0,3166189.0,761118.0,292402809.0,1451054.0,14965537.0,2773131.0,23117933.0,17921622.0,38946272.0,3789260.0,48919273.0
2014-04-13,5234667259.0,27278892.0,3132421.0,1147863.0,283018902.0,1363427.0,13968239.0,2670158.0,21142039.0,19498318.0,36145631.0,3642410.0,46807035.0
2014-04-14,5802302128.0,32477779.0,3513121.0,1052089.0,316445266.0,2172006.0,16866742.0,2797946.0,23770532.0,22402245.0,43128968.0,4071392.0,50955129.0
2014-04-15,6522974948.0,41542471.0,5126259.0,1554557.0,364357867.0,3396879.0,27254224.0,3603771.0,28084619.0,23183221.0,63253204.0,5351371.0,60350200.0
2014-04-16,6674473792.0,50283291.0,5056857.0,1478062.0,368220847.0,3764729.0,24964778.0,3457270.0,29180316.0,25941385.0,61285152.0,5208591.0,54902382.0
2014-04-17,6278792387.0,45929096.0,4596703.0,1100068.0,344956053.0,2898625.0,23119454.0,3395304.0,25631426.0,25296136.0,57535569.0,5033272.0,49554476.0
2014-04-18,6074116360.0,44239279.0,4624216.0,1082503.0,332602568.0,2629898.0,21335899.0,3181797.0,25256327.0,40789963.0,52944051.0,5048711.0,48547688.0
2014-04-19,6353700029.0,46564361.0,4653071.0,1567201.0,354010043.0,3098242.0,22946741.0,3273049.0,25534626.0,46558046.0,57988868.0,5289396.0,50604732.0
2014-04-20,6312896984.0,45497406.0,4441857.0,1400135.0,348851803.0,2948198.0,22302120.0,3202055.0,25749626.0,42697397.0,56286562.0,5145905.0,48577865.0
2014-04-21,6284666435.0,45192977.0,4835168.0,1272793.0,345727766.0,2946796.0,22027933.0,3157489.0,23793531.0,47029345.0,55652126.0,5114254.0,48015525.0
2014-04-22,6187034895.0,42961351.0,4752375.0,1271522.0,334153548.0,2773106.0,20547462.0,3084134.0,24373430.0,53018954.0,53141339.0,5087295.0,47371800.0
2014-04-25,5857079867.0,35272015.0,3782408.0,1274643.0,299875702.0,1825879.0,19177093.0,2814242.0,20912540.0,23833611.0,46975339.0,4563731.0,42927017.0
2014-04-26,5822776642.0,35093997.0,3753567.0,1307770.0,294189037.0,1767520.0,19105931.0,2657764.0,21091839.0,25151364.0,46193248.0,4450968.0,42171574.0
2014-04-27,5542720307.0,32876233.0,3462501.0,1024301.0,276208303.0,1575861.0,17141669.0,2466800.0,19811443.0,21669526.0,43036847.0,4311891.0,37983608.0
2014-04-28,5593864954.0,36034287.0,3513805.0,1061308.0,282568098.0,1799819.0,17533033.0,2403917.0,21877637.0,22888969.0,44230772.0,4314900.0,40174494.0
2014-04-29,5683724524.0,37188481.0,3673752.0,1206966.0,290421331.0,1950912.0,18202912.0,2418618.0,21240039.0,23479889.0,45451002.0,4238337.0,41918040.0
2014-04-30,5690810165.0,37748840.0,3708688.0,1402387.0,304767508.0,1932958.0,18625432.0,2429836.0,21998037.0,22665771.0,46648015.0,4219575.0,41935004.0
2014-05-01,5821425472.0,38085604.0,3775908.0,1603829.0,310545992.0,1944012.0,19338341.0,2478136.0,23055834.0,22783967.0,47441191.0,4330488.0,42319410.0
2014-05-02,5716625927.0,36481503.0,3572477.0,1086135.0,294193093.0,1785071.0,18293942.0,2357176.0,23129033.0,21699695.0,45187952.0,4206020.0,41551928.0
2014-05-03,5570422954.0,35050657.0,3461641.0,950118.0,289124629.0,1701805.0,17830625.0,2217075.0,22948534.0,20685919.0,44380585.0,4092460.0,39275593.0
2014-05-04,5554777406.0,35579321.0,3464474.0,1009331.0,289710925.0,1743556.0,18203768.0,2166265.0,22593035.0,20033795.0,44692332.0,4031674.0,39279346.0
2014-05-05,5518951942.0,34591071.0,3331225.0,1069767.0,286082068.0,1719358.0,17582721.0,2155423.0,22459035.0,19373245.0,43968642.0,3982399.0,40766308.0
2014-05-06,5463474513.0,34843339.0,3278301.0,1151520.0,290536513.0,1808926.0,17595267.0,2148672.0,22359836.0,20030945.0,43530283.0,3961564.0,46693519.0
2014-05-07,5590798951.0,36156076.0,3355863.0,1014727.0,295949634.0,1917487.0,17828910.0,2160547.0,23279533.0,20945604.0,43845144.0,4065820.0,49653607.0
2014-05-08,5609810850.0,36077040.0,3344745.0,1110050.0,294361216.0,1893425.0,17435169.0,2166511.0,25993825.0,21421363.0,44359227.0,4065762.0,47531988.0
2014-05-09,5730133343.0,37938150.0,3581519.0,1176597.0,303219522.0,2181887.0,18109996.0,2249710.0,31174610.0,20971251.0,46550628.0,4113479.0,47399240.0
2014-05-10,5795543101.0,36809591.0,3306772.0,1144171.0,303123701.0,2131595.0,18255888.0,2135294.0,30755211.0,20553723.0,45931146.0,3972958.0,46710641.0
2014-05-11,5598956479.0,35195735.0,3362319.0,1151677.0,292764985.0,2030755.0,17897489.0,2125375.0,29994114.0,19361971.0,44197149.0,3743524.0,44981558.0
2014-05-12,5633629021.0,35073822.0,3194118.0,1133304.0,294568724.0,2098588.0,17828311.0,2118182.0,31697909.0,18810016.0,44261361.0,3621477.0,46411606.0
2014-05-13,5625308533.0,34818974.0,3753480.0,1098186.0,295229152.0,2117497.0,17761490.0,2051724.0,31328810.0,18028792.0,44342651.0,3600196.0,49564405.0
2014-05-14,5669111766.0,35409145.0,3495966.0,1056950.0,295896549.0,2192492.0,17985717.0,2112455.0,32094908.0,18696280.0,44649922.0,3545689.0,55928245.0
2014-05-15,5712906334.0,35383915.0,3473140.0,1122949.0,296765402.0,2202840.0,17954066.0,2075836.0,35069699.0,15945612.0,44731620.0,3541965.0,55495760.0
2014-05-16,5725217915.0,35142038.0,3316661.0,1118695.0,295966897.0,2200977.0,17921330.0,1987444.0,36678694.0,15584951.0,45198718.0,3559479.0,54020758.0
2014-05-17,5737967927.0,35383996.0,3341656.0,1159787.0,294416682.0,2161228.0,17720735.0,1940261.0,42778777.0,15350603.0,44835024.0,3497721.0,50712697.0
2014-05-18,5706165793.0,35125194.0,3286295.0,1179509.0,295067599.0,2140043.0,17412646.0,1870032.0,39047488.0,14492688.0,44387419.0,3499196.0,46938141.0
2014-05-19,5706978471.0,34833347.0,3125614.0,1145009.0,293780065.0,2083113.0,17408458.0,1782036.0,36263396.0,14327101.0,42658218.0,3353639.0,47170411.0
2014-05-20,6214911439.0,36598880.0,3579813.0,1192152.0,303489672.0,2439903.0,19041644.0,1928604.0,39431086.0,15740564.0,45870703.0,3944864.0,52468986.0
2014-05-21,6294422409.0,35936516.0,3419438.0,1248983.0,302585814.0,2236091.0,19009560.0,1882706.0,38027090.0,16530708.0,46376431.0,3913761.0,52135787.0
2014-05-22,6716604600.0,33310883.0,3252872.0,1396086.0,305059250.0,2181089.0,20790928.0,1914095.0,39871785.0,11377023.0,47659437.0,3935269.0,31220117.0
2014-05-23,6662964359.0,32665535.0,3203403.0,1194412.0,321366903.0,2030098.0,21845391.0,2022865.0,36026096.0,15056289.0,48715648.0,4022905.0,25918572.0
2014-05-24,6727963028.0,33798589.0,3210643.0,1234400.0,317917369.0,2011020.0,22208994.0,1903283.0,37982391.0,15150388.0,49832092.0,3927298.0,32136452.0
2014-05-25,7325371780.0,33755004.0,3204172.0,1321240.0,330645031.0,2229998.0,24066079.0,2187040.0,40872382.0,17674760.0,51949030.0,4044335.0,28500195.0
2014-05-26,7479335238.0,32078558.0,2820184.0,1361113.0,331980686.0,2133090.0,23490315.0,2071435.0,41166381.0,16959573.0,52267544.0,3954431.0,29698834.0
2014-05-27,7325147499.0,31669883.0,3031955.0,1203365.0,320498532.0,2153642.0,22350435.0,1995721.0,39779085.0,15294850.0,48675525.0,3848140.0,36294788.0
2014-05-28,7402205099.0,31844196.0,2815158.0,1351202.0,317495388.0,2057271.0,21774473.0,1942994.0,40670383.0,13343928.0,48857876.0,3489955.0,39130024.0
2014-05-29,7290260762.0,31206563.0,2780068.0,1757742.0,310623921.0,2084229.0,20775864.0,1846277.0,44209873.0,9658901.0,46885623.0,3640638.0,37458168.0
2014-05-30,7897757908.0,27802927.0,2778475.0,1107809.0,324459188.0,2052709.0,22607855.0,1980580.0,47576263.0,10368079.0,47327063.0,3566528.0,33082573.0
2014-05-31,8007248676.0,27234154.0,2684839.0,1792417.0,315569115.0,1895696.0,21024411.0,1949470.0,52294549.0,14377403.0,43673131.0,3271749.0,32409218.0
2014-06-01,8094125581.0,32411547.0,2738999.0,1580092.0,321886754.0,2196407.0,20355577.0,1962011.0,57204935.0,10349619.0,43310424.0,3452775.0,31988929.0
2014-06-02,8487587033.0,31889394.0,2478397.0,1577813.0,328534934.0,2077541.0,20660525.0,1857784.0,60878725.0,9223408.0,41335821.0,3531716.0,33921355.0
2014-06-03,8580309812.0,31208320.0,2438137.0,1412249.0,332529801.0,2059957.0,20805212.0,1863513.0,68770102.0,8514539.0,39812823.0,3491609.0,34282776.0
2014-06-04,8249183077.0,29311664.0,2560019.0,1347268.0,320682902.0,2002091.0,19881981.0,1730469.0,74758385.0,9613927.0,36832673.0,3394567.0,30898802.0
2014-06-05,8478552324.0,29228511.0,2531142.0,1289083.0,327771361.0,2171273.0,18080277.0,1713614.0,91743136.0,10925857.0,36833374.0,2920226.0,30031407.0
